     -0.04500000      0.03504000     -0.03500000
     -0.04500000      0.04496000     -0.03500000
     -0.03500000     -0.04496000     -0.03500000
     -0.03500000      0.04496000     -0.03500000
     -0.02500000     -0.05496000     -0.03500000
     -0.02500000     -0.04496000     -0.03500000
     -0.02500000      0.04496000     -0.03500000
     -0.02500000      0.05496000     -0.03500000
     -0.01500000     -0.05496000     -0.03500000
     -0.01500000      0.05496000     -0.03500000
     -0.00500000     -0.05496000     -0.03500000
     -0.00500000      0.05496000     -0.03500000
      0.00500000     -0.05496000     -0.03500000
      0.00500000      0.05496000     -0.03500000
      0.01500000     -0.05496000     -0.03500000
      0.01500000      0.05496000     -0.03500000
      0.02500000     -0.05496000     -0.03500000
      0.02500000     -0.04496000     -0.03500000
      0.02500000      0.04496000     -0.03500000
      0.02500000      0.05496000     -0.03500000
      0.03500000     -0.04496000     -0.03500000
      0.03500000      0.04496000     -0.03500000
      0.04500000     -0.04496000     -0.03500000
      0.04500000     -0.03496000     -0.03500000
      0.04500000     -0.02496000     -0.03500000
      0.04500000      0.02504000     -0.03500000
      0.04500000      0.03504000     -0.03500000
      0.04500000      0.04496000     -0.03500000
      0.05500000     -0.02496000     -0.03500000
      0.05500000     -0.01496000     -0.03500000
      0.05500000     -0.00496000     -0.03500000
      0.05500000      0.00496000     -0.03500000
      0.05500000      0.01496000     -0.03500000
      0.05500000      0.02504000     -0.03500000
     -0.05500000     -0.02496000     -0.04500000
     -0.05500000     -0.01496000     -0.04500000
     -0.05500000     -0.00496000     -0.04500000
     -0.05500000      0.00496000     -0.04500000
     -0.05500000      0.01496000     -0.04500000
     -0.05500000      0.02504000     -0.04500000
     -0.04500000     -0.04496000     -0.04500000
     -0.04500000     -0.03496000     -0.04500000
     -0.04500000     -0.02496000     -0.04500000
     -0.04500000      0.02504000     -0.04500000
     -0.04500000      0.03504000     -0.04500000
     -0.04500000      0.04496000     -0.04500000
     -0.03500000     -0.04496000     -0.04500000
     -0.03500000      0.04496000     -0.04500000
     -0.02500000     -0.05496000     -0.04500000
     -0.02500000     -0.04496000     -0.04500000
     -0.02500000      0.04496000     -0.04500000
     -0.02500000      0.05496000     -0.04500000
     -0.01500000     -0.05496000     -0.04500000
     -0.01500000      0.05496000     -0.04500000
     -0.00500000     -0.05496000     -0.04500000
     -0.00500000      0.05496000     -0.04500000
      0.00500000     -0.05496000     -0.04500000
      0.00500000      0.05496000     -0.04500000
      0.01500000     -0.05496000     -0.04500000
      0.01500000      0.05496000     -0.04500000
      0.02500000     -0.05496000     -0.04500000
      0.02500000     -0.04496000     -0.04500000
      0.02500000      0.04496000     -0.04500000
      0.02500000      0.05496000     -0.04500000
      0.03500000     -0.04496000     -0.04500000
      0.03500000      0.04496000     -0.04500000
      0.04500000     -0.04496000     -0.04500000
      0.04500000     -0.03496000     -0.04500000
      0.04500000     -0.02496000     -0.04500000
      0.04500000      0.02504000     -0.04500000
      0.04500000      0.03504000     -0.04500000
      0.04500000      0.04496000     -0.04500000
      0.05500000     -0.02496000     -0.04500000
      0.05500000     -0.01496000     -0.04500000
      0.05500000     -0.00496000     -0.04500000
      0.05500000      0.00496000     -0.04500000
      0.05500000      0.01496000     -0.04500000
      0.05500000      0.02504000     -0.04500000
     -0.05500000     -0.02496000     -0.05500000
     -0.05500000     -0.01496000     -0.05500000
     -0.05500000     -0.00496000     -0.05500000
     -0.05500000      0.00496000     -0.05500000
     -0.05500000      0.01496000     -0.05500000
     -0.05500000      0.02504000     -0.05500000
     -0.04500000     -0.04496000     -0.05500000
     -0.04500000     -0.03496000     -0.05500000
     -0.04500000     -0.02496000     -0.05500000
     -0.04500000      0.02504000     -0.05500000
     -0.04500000      0.03504000     -0.05500000
     -0.04500000      0.04496000     -0.05500000
     -0.03500000     -0.04496000     -0.05500000
     -0.03500000      0.04496000     -0.05500000
     -0.02500000     -0.05496000     -0.05500000
     -0.02500000     -0.04496000     -0.05500000
     -0.02500000      0.04496000     -0.05500000
     -0.02500000      0.05496000     -0.05500000
     -0.01500000     -0.05496000     -0.05500000
     -0.01500000      0.05496000     -0.05500000
     -0.00500000     -0.05496000     -0.05500000
     -0.00500000      0.05496000     -0.05500000
      0.00500000     -0.05496000     -0.05500000
      0.00500000      0.05496000     -0.05500000
      0.01500000     -0.05496000     -0.05500000
      0.01500000      0.05496000     -0.05500000
      0.02500000     -0.05496000     -0.05500000
      0.02500000     -0.04496000     -0.05500000
      0.02500000      0.04496000     -0.05500000
      0.02500000      0.05496000     -0.05500000
      0.03500000     -0.04496000     -0.05500000
      0.03500000      0.04496000     -0.05500000
      0.04500000     -0.04496000     -0.05500000
      0.04500000     -0.03496000     -0.05500000
      0.04500000     -0.02496000     -0.05500000
      0.04500000      0.02504000     -0.05500000
      0.04500000      0.03504000     -0.05500000
      0.04500000      0.04496000     -0.05500000
      0.05500000     -0.02496000     -0.05500000
      0.05500000     -0.01496000     -0.05500000
      0.05500000     -0.00496000     -0.05500000
      0.05500000      0.00496000     -0.05500000
      0.05500000      0.01496000     -0.05500000
      0.05500000      0.02504000     -0.05500000
     -0.05500000     -0.02496000     -0.06500000
     -0.05500000     -0.01496000     -0.06500000
     -0.05500000     -0.00496000     -0.06500000
     -0.05500000      0.00496000     -0.06500000
     -0.05500000      0.01496000     -0.06500000
     -0.05500000      0.02504000     -0.06500000
     -0.04500000     -0.04496000     -0.06500000
     -0.04500000     -0.03496000     -0.06500000
     -0.04500000     -0.02496000     -0.06500000
     -0.04500000      0.02504000     -0.06500000
     -0.04500000      0.03504000     -0.06500000
     -0.04500000      0.04496000     -0.06500000
     -0.03500000     -0.04496000     -0.06500000
     -0.03500000      0.04496000     -0.06500000
     -0.02500000     -0.05496000     -0.06500000
     -0.02500000     -0.04496000     -0.06500000
     -0.02500000      0.04496000     -0.06500000
     -0.02500000      0.05496000     -0.06500000
     -0.01500000     -0.05496000     -0.06500000
     -0.01500000      0.05496000     -0.06500000
     -0.00500000     -0.05496000     -0.06500000
     -0.00500000      0.05496000     -0.06500000
      0.00500000     -0.05496000     -0.06500000
      0.00500000      0.05496000     -0.06500000
      0.01500000     -0.05496000     -0.06500000
      0.01500000      0.05496000     -0.06500000
      0.02500000     -0.05496000     -0.06500000
      0.02500000     -0.04496000     -0.06500000
      0.02500000      0.04496000     -0.06500000
      0.02500000      0.05496000     -0.06500000
      0.03500000     -0.04496000     -0.06500000
      0.03500000      0.04496000     -0.06500000
      0.04500000     -0.04496000     -0.06500000
      0.04500000     -0.03496000     -0.06500000
      0.04500000     -0.02496000     -0.06500000
      0.04500000      0.02504000     -0.06500000
      0.04500000      0.03504000     -0.06500000
      0.04500000      0.04496000     -0.06500000
      0.05500000     -0.02496000     -0.06500000
      0.05500000     -0.01496000     -0.06500000
      0.05500000     -0.00496000     -0.06500000
      0.05500000      0.00496000     -0.06500000
      0.05500000      0.01496000     -0.06500000
      0.05500000      0.02504000     -0.06500000
     -0.05500000     -0.02496000     -0.07500000
     -0.05500000     -0.01496000     -0.07500000
     -0.05500000     -0.00496000     -0.07500000
     -0.05500000      0.00496000     -0.07500000
     -0.05500000      0.01496000     -0.07500000
     -0.05500000      0.02504000     -0.07500000
     -0.04500000     -0.04496000     -0.07500000
     -0.04500000     -0.03496000     -0.07500000
     -0.04500000     -0.02496000     -0.07500000
     -0.04500000      0.02504000     -0.07500000
     -0.04500000      0.03504000     -0.07500000
     -0.04500000      0.04496000     -0.07500000
     -0.03500000     -0.04496000     -0.07500000
     -0.03500000      0.04496000     -0.07500000
     -0.02500000     -0.05496000     -0.07500000
     -0.02500000     -0.04496000     -0.07500000
     -0.02500000      0.04496000     -0.07500000
     -0.02500000      0.05496000     -0.07500000
     -0.01500000     -0.05496000     -0.07500000
     -0.01500000      0.05496000     -0.07500000
     -0.00500000     -0.05496000     -0.07500000
     -0.00500000      0.05496000     -0.07500000
      0.00500000     -0.05496000     -0.07500000
      0.00500000      0.05496000     -0.07500000
      0.01500000     -0.05496000     -0.07500000
      0.01500000      0.05496000     -0.07500000
      0.02500000     -0.05496000     -0.07500000
      0.02500000     -0.04496000     -0.07500000
      0.02500000      0.04496000     -0.07500000
      0.02500000      0.05496000     -0.07500000
      0.03500000     -0.04496000     -0.07500000
      0.03500000      0.04496000     -0.07500000
      0.04500000     -0.04496000     -0.07500000
      0.04500000     -0.03496000     -0.07500000
      0.04500000     -0.02496000     -0.07500000
      0.04500000      0.02504000     -0.07500000
      0.04500000      0.03504000     -0.07500000
      0.04500000      0.04496000     -0.07500000
      0.05500000     -0.02496000     -0.07500000
      0.05500000     -0.01496000     -0.07500000
      0.05500000     -0.00496000     -0.07500000
      0.05500000      0.00496000     -0.07500000
      0.05500000      0.01496000     -0.07500000
      0.05500000      0.02504000     -0.07500000
     -0.05500000     -0.02496000     -0.08500000
     -0.05500000     -0.01496000     -0.08500000
     -0.05500000     -0.00496000     -0.08500000
     -0.05500000      0.00496000     -0.08500000
     -0.05500000      0.01496000     -0.08500000
     -0.05500000      0.02504000     -0.08500000
     -0.04500000     -0.04496000     -0.08500000
     -0.04500000     -0.03496000     -0.08500000
     -0.04500000     -0.02496000     -0.08500000
     -0.04500000      0.02504000     -0.08500000
     -0.04500000      0.03504000     -0.08500000
     -0.04500000      0.04496000     -0.08500000
     -0.03500000     -0.04496000     -0.08500000
     -0.03500000      0.04496000     -0.08500000
     -0.02500000     -0.05496000     -0.08500000
     -0.02500000     -0.04496000     -0.08500000
     -0.02500000      0.04496000     -0.08500000
     -0.02500000      0.05496000     -0.08500000
     -0.01500000     -0.05496000     -0.08500000
     -0.01500000      0.05496000     -0.08500000
     -0.00500000     -0.05496000     -0.08500000
     -0.00500000      0.05496000     -0.08500000
      0.00500000     -0.05496000     -0.08500000
      0.00500000      0.05496000     -0.08500000
      0.01500000     -0.05496000     -0.08500000
      0.01500000      0.05496000     -0.08500000
      0.02500000     -0.05496000     -0.08500000
      0.02500000     -0.04496000     -0.08500000
      0.02500000      0.04496000     -0.08500000
      0.02500000      0.05496000     -0.08500000
      0.03500000     -0.04496000     -0.08500000
      0.03500000      0.04496000     -0.08500000
      0.04500000     -0.04496000     -0.08500000
      0.04500000     -0.03496000     -0.08500000
      0.04500000     -0.02496000     -0.08500000
      0.04500000      0.02504000     -0.08500000
      0.04500000      0.03504000     -0.08500000
      0.04500000      0.04496000     -0.08500000
      0.05500000     -0.02496000     -0.08500000
      0.05500000     -0.01496000     -0.08500000
      0.05500000     -0.00496000     -0.08500000
      0.05500000      0.00496000     -0.08500000
      0.05500000      0.01496000     -0.08500000
      0.05500000      0.02504000     -0.08500000
     -0.05500000     -0.02496000     -0.09500000
     -0.05500000     -0.01496000     -0.09500000
     -0.05500000     -0.00496000     -0.09500000
     -0.05500000      0.00496000     -0.09500000
     -0.05500000      0.01496000     -0.09500000
     -0.05500000      0.02504000     -0.09500000
     -0.04500000     -0.04496000     -0.09500000
     -0.04500000     -0.03496000     -0.09500000
     -0.04500000     -0.02496000     -0.09500000
     -0.04500000      0.02504000     -0.09500000
     -0.04500000      0.03504000     -0.09500000
     -0.04500000      0.04496000     -0.09500000
     -0.03500000     -0.04496000     -0.09500000
     -0.03500000      0.04496000     -0.09500000
     -0.02500000     -0.05496000     -0.09500000
     -0.02500000     -0.04496000     -0.09500000
     -0.02500000      0.04496000     -0.09500000
     -0.02500000      0.05496000     -0.09500000
     -0.01500000     -0.05496000     -0.09500000
     -0.01500000      0.05496000     -0.09500000
     -0.00500000     -0.05496000     -0.09500000
     -0.00500000      0.05496000     -0.09500000
      0.00500000     -0.05496000     -0.09500000
      0.00500000      0.05496000     -0.09500000
      0.01500000     -0.05496000     -0.09500000
      0.01500000      0.05496000     -0.09500000
      0.02500000     -0.05496000     -0.09500000
      0.02500000     -0.04496000     -0.09500000
      0.02500000      0.04496000     -0.09500000
      0.02500000      0.05496000     -0.09500000
      0.03500000     -0.04496000     -0.09500000
      0.03500000      0.04496000     -0.09500000
      0.04500000     -0.04496000     -0.09500000
      0.04500000     -0.03496000     -0.09500000
      0.04500000     -0.02496000     -0.09500000
      0.04500000      0.02504000     -0.09500000
      0.04500000      0.03504000     -0.09500000
      0.04500000      0.04496000     -0.09500000
      0.05500000     -0.02496000     -0.09500000
      0.05500000     -0.01496000     -0.09500000
      0.05500000     -0.00496000     -0.09500000
      0.05500000      0.00496000     -0.09500000
      0.05500000      0.01496000     -0.09500000
      0.05500000      0.02504000     -0.09500000
